Date, Price 
24-Jun-08,28534.60
25-Jun-08,28254.17
26-Jun-08,28274.44
27-Jun-08,28692.10
30-Jun-08,28708.09
1-Jul-08,28315.29
2-Jul-08,27600.67
3-Jul-08,26730.66
4-Jul-08,26519.15
7-Jul-08,26554.71
8-Jul-08,25995.50
9-Jul-08,26392.87
10-Jul-08,26033.02
11-Jul-08,26074.78
14-Jul-08,26049.70
15-Jul-08,25405.25
16-Jul-08,25151.20
17-Jul-08,26213.95
18-Jul-08,25765.64
21-Jul-08,25874.72
22-Jul-08,25416.33
23-Jul-08,25502.81
24-Jul-08,25542.06
25-Jul-08,25099.29
28-Jul-08,25453.40
29-Jul-08,25287.78
30-Jul-08,25874.64
31-Jul-08,25779.21
1-Aug-08,24565.63
4-Aug-08,23951.75
5-Aug-08,24489.94
6-Aug-08,25020.85
7-Aug-08,24705.71
8-Aug-08,24799.74
11-Aug-08,24935.95
12-Aug-08,24872.68
13-Aug-08,25009.48
14-Aug-08,25812.45
15-Aug-08,25188.43
18-Aug-08,24719.67
19-Aug-08,24203.03
20-Aug-08,24761.28
21-Aug-08,25043.91
22-Aug-08,25131.65
25-Aug-08,24651.14
26-Aug-08,24975.43
27-Aug-08,25370.27
28-Aug-08,25921.74
29-Aug-08,25556.75
1-Sep-08,24704.50
2-Sep-08,24566.55
3-Sep-08,24320.65
4-Sep-08,23978.90
5-Sep-08,23185.31
8-Sep-08,24008.26
9-Sep-08,23052.09
10-Sep-08,23004.71
11-Sep-08,23338.00
12-Sep-08,23957.74
15-Sep-08,23467.13
16-Sep-08,22831.30
17-Sep-08,22159.95
18-Sep-08,21953.34
19-Sep-08,23259.21
22-Sep-08,23738.84
23-Sep-08,22794.14
25-Sep-08,22827.57
26-Sep-08,22376.84
29-Sep-08,21007.71
30-Sep-08,21746.97
1-Oct-08,21197.76
2-Oct-08,20403.31
3-Oct-08,20523.64
6-Oct-08,18953.40
7-Oct-08,19495.30
8-Oct-08,18958.88
9-Oct-08,19242.97
10-Oct-08,18641.17
13-Oct-08,19474.27
14-Oct-08,20099.79
15-Oct-08,18584.01
16-Oct-08,18191.59
17-Oct-08,18299.69
20-Oct-08,18882.17
21-Oct-08,19423.86
22-Oct-08,18452.18
23-Oct-08,17816.75
24-Oct-08,16723.79
27-Oct-08,16670.05
28-Oct-08,16799.03
29-Oct-08,17999.69
30-Oct-08,18995.36
31-Oct-08,19080.13
3-Nov-08,19201.28
4-Nov-08,19694.66
5-Nov-08,19000.93
6-Nov-08,18189.09
7-Nov-08,18122.37
10-Nov-08,19152.45
11-Nov-08,18190.43
12-Nov-08,17754.21
13-Nov-08,17179.84
14-Nov-08,17492.70
17-Nov-08,16960.77
18-Nov-08,16832.94
19-Nov-08,16836.05
20-Nov-08,15905.06
21-Nov-08,16172.17
24-Nov-08,17104.81
25-Nov-08,18390.68
26-Nov-08,18607.99
27-Nov-08,19459.59
28-Nov-08,19346.28
1-Dec-08,18334.32
2-Dec-08,17802.87
3-Dec-08,17183.38
4-Dec-08,17874.25
5-Dec-08,17329.96
8-Dec-08,18718.38
9-Dec-08,18983.55
10-Dec-08,19986.66
11-Dec-08,19778.76
12-Dec-08,19415.17
15-Dec-08,19879.83
17-Dec-08,20468.47
18-Dec-08,20050.62
19-Dec-08,19283.44
22-Dec-08,19050.56
23-Dec-08,19201.21
24-Dec-08,18936.07
29-Dec-08,19158.60
30-Dec-08,19274.30
31-Dec-08,19444.40
2-Jan-09,19683.94
5-Jan-09,20203.06
6-Jan-09,20825.09
7-Jan-09,20625.22
8-Jan-09,20155.89
9-Jan-09,20110.61
12-Jan-09,20075.00
13-Jan-09,19462.11
14-Jan-09,18735.06
15-Jan-09,18345.99
16-Jan-09,18971.79
19-Jan-09,18563.22
20-Jan-09,18206.49
21-Jan-09,17966.94
22-Jan-09,17802.99
23-Jan-09,17526.02
26-Jan-09,18130.13
27-Jan-09,18611.61
28-Jan-09,18973.33
29-Jan-09,18545.87
30-Jan-09,18519.77
2-Feb-09,17861.50
3-Feb-09,17973.95
4-Feb-09,18615.35
5-Feb-09,18390.93
6-Feb-09,19424.51
9-Feb-09,19685.16
10-Feb-09,19409.82
11-Feb-09,19009.08
12-Feb-09,18592.85
13-Feb-09,18590.30
16-Feb-09,18338.94
17-Feb-09,18038.70
18-Feb-09,17968.97
19-Feb-09,18080.33
20-Feb-09,17464.05
23-Feb-09,17328.84
24-Feb-09,16870.20
25-Feb-09,16853.48
26-Feb-09,17025.90
27-Feb-09,16514.30
2-Mar-09,16443.81
3-Mar-09,16230.19
4-Mar-09,16606.86
5-Mar-09,16573.50
6-Mar-09,16812.21
9-Mar-09,16334.10
10-Mar-09,16794.32
11-Mar-09,17314.11
12-Mar-09,17363.79
13-Mar-09,17928.58
16-Mar-09,17902.04
17-Mar-09,17584.66
18-Mar-09,17455.79
19-Mar-09,18573.44
20-Mar-09,18886.45
23-Mar-09,19503.70
24-Mar-09,19169.16
25-Mar-09,19307.36
26-Mar-09,19166.89
27-Mar-09,18719.70
30-Mar-09,18008.50
31-Mar-09,18441.62
1-Apr-09,18810.35
2-Apr-09,19445.69
3-Apr-09,19242.47
6-Apr-09,18742.51
7-Apr-09,18516.63
8-Apr-09,18467.05
9-Apr-09,18980.37
14-Apr-09,19416.99
15-Apr-09,19324.33
16-Apr-09,18920.50
17-Apr-09,18785.54
20-Apr-09,18067.94
21-Apr-09,17761.59
23-Apr-09,18257.84
24-Apr-09,18601.76
28-Apr-09,18179.22
29-Apr-09,18367.50
30-Apr-09,18514.32
4-May-09,19215.94
5-May-09,19164.25
6-May-09,19642.48
7-May-09,19385.46
8-May-09,19695.22
11-May-09,19720.66
12-May-09,19815.29
13-May-09,19199.17
14-May-09,19336.50
15-May-09,19617.46
18-May-09,19864.63
19-May-09,20279.20
20-May-09,20542.07
21-May-09,19898.20
22-May-09,20310.65
25-May-09,20283.06
26-May-09,20320.43
27-May-09,20370.40
28-May-09,20139.19
29-May-09,20605.38
1-Jun-09,21354.34
2-Jun-09,21470.14
3-Jun-09,20872.72
4-Jun-09,20651.04
5-Jun-09,20946.42
8-Jun-09,20720.02
9-Jun-09,20812.10
10-Jun-09,21047.24
11-Jun-09,20810.60
12-Jun-09,20683.30
15-Jun-09,20390.44
17-Jun-09,19736.69
18-Jun-09,19950.05
19-Jun-09,20191.49
22-Jun-09,19758.06
23-Jun-09,19671.99
24-Jun-09,20219.58
25-Jun-09,19966.04
26-Jun-09,20099.47
29-Jun-09,20084.77
30-Jun-09,19819.52
1-Jul-09,20469.06
2-Jul-09,19930.74
3-Jul-09,19985.52
6-Jul-09,19428.73
7-Jul-09,19646.98
8-Jul-09,19776.66
9-Jul-09,19893.64
10-Jul-09,20063.31
13-Jul-09,20221.04
14-Jul-09,20676.27
15-Jul-09,21277.48
16-Jul-09,21199.49
17-Jul-09,21246.31
20-Jul-09,21346.90
21-Jul-09,21550.48
22-Jul-09,21287.52
23-Jul-09,21575.98
24-Jul-09,21579.75
27-Jul-09,21558.64
28-Jul-09,21406.93
29-Jul-09,21245.76
30-Jul-09,21723.94
31-Jul-09,21855.80
3-Aug-09,22369.82
4-Aug-09,22403.40
5-Aug-09,22477.12
6-Aug-09,22630.45
7-Aug-09,22652.41
11-Aug-09,22279.94
12-Aug-09,22231.02
13-Aug-09,22630.60
14-Aug-09,22431.66
17-Aug-09,21730.72
18-Aug-09,21849.85
19-Aug-09,21872.92
20-Aug-09,22190.78
21-Aug-09,22452.83
24-Aug-09,22812.03
25-Aug-09,22742.32
26-Aug-09,22661.27
27-Aug-09,22528.67
28-Aug-09,22742.44
31-Aug-09,22388.89
1-Sep-09,22280.36
2-Sep-09,22056.09
3-Sep-09,22133.82
4-Sep-09,22222.96
7-Sep-09,22537.50
8-Sep-09,22762.57
9-Sep-09,22595.32
10-Sep-09,22810.56
11-Sep-09,23005.09
14-Sep-09,22641.60
15-Sep-09,22698.78
16-Sep-09,23041.86
17-Sep-09,23350.27
18-Sep-09,23190.01
21-Sep-09,22773.21
22-Sep-09,22862.66
23-Sep-09,22763.00
25-Sep-09,22318.14
28-Sep-09,22379.38
29-Sep-09,22235.98
30-Sep-09,22284.39
1-Oct-09,22337.93
2-Oct-09,21923.09
5-Oct-09,22062.56
6-Oct-09,22398.74
7-Oct-09,22673.79
8-Oct-09,22886.98
9-Oct-09,22726.69
12-Oct-09,22936.15
13-Oct-09,22986.91
14-Oct-09,23372.48
15-Oct-09,23521.20
16-Oct-09,23345.58
19-Oct-09,23761.56
20-Oct-09,23801.72
21-Oct-09,23925.79
22-Oct-09,24084.71
23-Oct-09,24137.22
26-Oct-09,24237.19
27-Oct-09,23856.51
28-Oct-09,23406.45
29-Oct-09,23872.15
30-Oct-09,23655.66
2-Nov-09,23439.69
3-Nov-09,23119.33
4-Nov-09,23300.84
5-Nov-09,23298.24
6-Nov-09,23336.95
9-Nov-09,23729.60
10-Nov-09,23754.21
11-Nov-09,24020.62
12-Nov-09,24051.45
13-Nov-09,24074.94
16-Nov-09,24487.32
17-Nov-09,24639.49
18-Nov-09,24589.09
19-Nov-09,24452.14
20-Nov-09,24338.36
23-Nov-09,24819.59
24-Nov-09,24772.12
25-Nov-09,24911.55
26-Nov-09,24477.11
27-Nov-09,24271.03
30-Nov-09,24357.77
1-Dec-09,24722.58
2-Dec-09,24879.82
3-Dec-09,24759.79
4-Dec-09,24857.22
7-Dec-09,24627.83
8-Dec-09,24464.45
9-Dec-09,24233.02
10-Dec-09,24384.89
11-Dec-09,24563.44
14-Dec-09,24677.32
15-Dec-09,24534.68
17-Dec-09,24546.54
18-Dec-09,24777.50
21-Dec-09,24933.95
22-Dec-09,25030.43
23-Dec-09,24997.94
24-Dec-09,24969.90
28-Dec-09,25264.29
29-Dec-09,25020.03
30-Dec-09,24820.86
31-Dec-09,24996.97
4-Jan-10,25250.23
5-Jan-10,25332.59
6-Jan-10,25405.07
7-Jan-10,25356.11
8-Jan-10,25586.73
11-Jan-10,25700.80
12-Jan-10,25428.63
13-Jan-10,25457.31
14-Jan-10,25509.07
15-Jan-10,25278.60
18-Jan-10,25459.13
19-Jan-10,25443.32
20-Jan-10,25228.92
21-Jan-10,24823.23
22-Jan-10,24428.41
25-Jan-10,24452.68
26-Jan-10,24055.20
27-Jan-10,24207.20
28-Jan-10,24175.34
29-Jan-10,24041.26
1-Feb-10,23874.39
2-Feb-10,24181.83
3-Feb-10,24268.54
4-Feb-10,23620.56
5-Feb-10,23111.25
8-Feb-10,23367.21
9-Feb-10,23778.30
10-Feb-10,23663.47
11-Feb-10,23649.86
12-Feb-10,23569.11
15-Feb-10,24009.01
16-Feb-10,24250.04
17-Feb-10,24476.49
18-Feb-10,24569.25
19-Feb-10,24352.61
22-Feb-10,24551.48
23-Feb-10,24307.80
24-Feb-10,24186.19
25-Feb-10,23975.37
26-Feb-10,23994.59
1-Mar-10,24252.43
2-Mar-10,24586.80
3-Mar-10,24856.69
4-Mar-10,24916.36
5-Mar-10,25058.42
8-Mar-10,25256.32
9-Mar-10,25032.64
10-Mar-10,25189.96
11-Mar-10,25011.63
12-Mar-10,25373.37
15-Mar-10,25141.99
16-Mar-10,25354.74
17-Mar-10,25615.71
18-Mar-10,25887.14
19-Mar-10,25667.58
23-Mar-10,25563.61
24-Mar-10,25520.82
25-Mar-10,25642.67
26-Mar-10,25663.36
29-Mar-10,25782.72
30-Mar-10,25827.33
31-Mar-10,25833.44
1-Apr-10,26113.30
6-Apr-10,26406.20
7-Apr-10,26272.48
8-Apr-10,26045.83
9-Apr-10,26368.35
12-Apr-10,26206.70
13-Apr-10,25934.42
14-Apr-10,26488.29
15-Apr-10,26547.87
16-Apr-10,26058.05
19-Apr-10,25733.46
20-Apr-10,25993.28
21-Apr-10,25898.61
22-Apr-10,25800.05
23-Apr-10,25906.70
26-Apr-10,26299.58
28-Apr-10,25518.21
29-Apr-10,25718.18
30-Apr-10,25629.93
3-May-10,25600.00
4-May-10,24886.74
5-May-10,24615.68
6-May-10,24520.76
7-May-10,23598.02
10-May-10,24678.19
11-May-10,24523.20
12-May-10,25131.33
13-May-10,25044.28
14-May-10,24355.07
17-May-10,24320.06
18-May-10,24576.20
19-May-10,24175.94
20-May-10,23392.07
21-May-10,23349.10
24-May-10,23858.10
25-May-10,23295.60
26-May-10,24134.43
27-May-10,24500.33
28-May-10,24218.98
31-May-10,24157.99
1-Jun-10,24353.20
2-Jun-10,24277.35
3-Jun-10,24172.47
4-Jun-10,23604.51
7-Jun-10,23263.12
8-Jun-10,23093.24
9-Jun-10,23718.85
10-Jun-10,24190.67
11-Jun-10,23888.31
14-Jun-10,24499.27
15-Jun-10,24715.03
17-Jun-10,24812.68
18-Jun-10,24754.90
21-Jun-10,25032.06
22-Jun-10,24934.83
23-Jun-10,24630.17
24-Jun-10,24414.55
25-Jun-10,24263.82
28-Jun-10,24308.52
29-Jun-10,23727.08
30-Jun-10,23294.83
1-Jul-10,23066.67
2-Jul-10,23355.16
5-Jul-10,23223.87
6-Jul-10,23756.24
7-Jul-10,23886.39
8-Jul-10,24070.74
9-Jul-10,24284.88
12-Jul-10,24193.39
13-Jul-10,24492.08
14-Jul-10,24424.08
15-Jul-10,24408.30
16-Jul-10,24465.49
19-Jul-10,24264.80
20-Jul-10,24288.28
21-Jul-10,24768.14
22-Jul-10,25191.91
23-Jul-10,25333.32
26-Jul-10,25381.47
27-Jul-10,25345.53
28-Jul-10,25235.80
29-Jul-10,25409.97
30-Jul-10,25224.60
2-Aug-10,25751.57
3-Aug-10,25513.06
4-Aug-10,25447.47
5-Aug-10,25427.89
6-Aug-10,25172.71
10-Aug-10,24818.47
11-Aug-10,24369.37
12-Aug-10,24376.10
13-Aug-10,24424.34
16-Aug-10,24489.89
17-Aug-10,24585.51
18-Aug-10,24205.87
19-Aug-10,24063.35
20-Aug-10,23921.25
23-Aug-10,24298.57
24-Aug-10,24008.42
25-Aug-10,23410.06
26-Aug-10,23801.53
27-Aug-10,23644.46
30-Aug-10,24051.89
31-Aug-10,24127.05
1-Sep-10,24860.28
2-Sep-10,24718.08
3-Sep-10,24825.46
6-Sep-10,24864.12
7-Sep-10,24550.18
8-Sep-10,24827.88
9-Sep-10,24873.98
10-Sep-10,24966.81
13-Sep-10,25355.17
14-Sep-10,25359.43
15-Sep-10,25356.77
16-Sep-10,25323.57
17-Sep-10,25258.33
20-Sep-10,25549.75
21-Sep-10,25534.47
22-Sep-10,25543.76
23-Sep-10,25521.12
27-Sep-10,25740.17
28-Sep-10,25756.12
29-Sep-10,25808.91
30-Sep-10,26154.31
1-Oct-10,25982.05
4-Oct-10,26023.49
5-Oct-10,26300.74
6-Oct-10,26437.00
7-Oct-10,26265.37
8-Oct-10,26393.16
11-Oct-10,26491.80
12-Oct-10,26517.35
13-Oct-10,26990.02
14-Oct-10,26962.01
15-Oct-10,26772.72
18-Oct-10,26864.85
19-Oct-10,26662.37
20-Oct-10,26735.26
21-Oct-10,27083.28
22-Oct-10,26763.73
25-Oct-10,26912.58
26-Oct-10,26780.32
27-Oct-10,26599.03
28-Oct-10,26831.43
29-Oct-10,27053.68
1-Nov-10,27241.02
2-Nov-10,27198.21
3-Nov-10,27378.81
4-Nov-10,27892.84
5-Nov-10,28048.91
8-Nov-10,27958.87
9-Nov-10,28227.93
10-Nov-10,28050.65
11-Nov-10,28107.50
12-Nov-10,28253.76
15-Nov-10,28369.13
16-Nov-10,27972.35
17-Nov-10,27902.68
18-Nov-10,28114.84
19-Nov-10,27930.33
22-Nov-10,27941.48
23-Nov-10,27453.42
24-Nov-10,27665.75
25-Nov-10,27834.55
26-Nov-10,27730.43
29-Nov-10,27279.10
30-Nov-10,26844.52
1-Dec-10,27354.92
2-Dec-10,27693.41
3-Dec-10,27933.41
6-Dec-10,28191.09
7-Dec-10,28317.92
8-Dec-10,28338.17
9-Dec-10,28173.79
10-Dec-10,28050.46
13-Dec-10,28128.29
14-Dec-10,28227.83
15-Dec-10,28280.73
17-Dec-10,28215.48
20-Dec-10,28316.93
21-Dec-10,28642.11
22-Dec-10,28609.91
23-Dec-10,28675.08
24-Dec-10,28582.68
28-Dec-10,28558.30
29-Dec-10,28665.71
30-Dec-10,28753.85
31-Dec-10,28639.40
3-Jan-11,28830.78
4-Jan-11,28933.58
5-Jan-11,28502.97
6-Jan-11,28608.82
7-Jan-11,28415.54
10-Jan-11,28220.69
11-Jan-11,28700.04
12-Jan-11,29038.72
13-Jan-11,29199.02
14-Jan-11,29226.96
17-Jan-11,28893.16
18-Jan-11,29192.55
19-Jan-11,29013.19
20-Jan-11,28514.94
21-Jan-11,28808.74
24-Jan-11,28545.01
25-Jan-11,28334.12
26-Jan-11,28647.40
27-Jan-11,28812.39
28-Jan-11,28232.10
31-Jan-11,28145.34
1-Feb-11,28625.33
2-Feb-11,29274.22
3-Feb-11,29609.47
4-Feb-11,29718.96
7-Feb-11,29621.70
8-Feb-11,29616.21
9-Feb-11,29507.02
10-Feb-11,29247.51
11-Feb-11,29813.43
14-Feb-11,29922.75
15-Feb-11,29877.59
16-Feb-11,29578.17
17-Feb-11,29498.06
18-Feb-11,29292.85
21-Feb-11,29569.03
22-Feb-11,29228.79
23-Feb-11,28743.44
24-Feb-11,28571.23
25-Feb-11,28803.79
28-Feb-11,29077.83
1-Mar-11,28871.79
2-Mar-11,28826.44
3-Mar-11,29211.84
4-Mar-11,29178.12
7-Mar-11,29168.45
8-Mar-11,28701.40
9-Mar-11,28677.65
10-Mar-11,27762.48
11-Mar-11,28070.66
14-Mar-11,27784.85
15-Mar-11,27128.85
16-Mar-11,27534.99
17-Mar-11,27660.83
18-Mar-11,27612.91
22-Mar-11,27790.80
23-Mar-11,28126.26
24-Mar-11,28566.98
25-Mar-11,28492.55
28-Mar-11,28264.76
29-Mar-11,28610.18
30-Mar-11,29137.51
31-Mar-11,29037.48
1-Apr-11,29175.56
4-Apr-11,29235.24
5-Apr-11,29421.90
6-Apr-11,29654.56
7-Apr-11,29389.94
8-Apr-11,29561.08
11-Apr-11,29594.79
12-Apr-11,29025.16
13-Apr-11,29140.53
14-Apr-11,29207.48
15-Apr-11,29003.69
18-Apr-11,28163.42
19-Apr-11,28631.37
20-Apr-11,29337.05
21-Apr-11,29457.17
26-Apr-11,29456.82
28-Apr-11,29402.14
29-Apr-11,29564.28
3-May-11,29049.59
4-May-11,28576.27
5-May-11,28324.46
6-May-11,28626.86
9-May-11,28369.46
10-May-11,28845.18
11-May-11,28810.24
12-May-11,28441.33
13-May-11,28722.89
16-May-11,28929.66
17-May-11,28601.68
19-May-11,28663.76
20-May-11,28552.45
23-May-11,28123.95
24-May-11,28484.19
25-May-11,28563.32
26-May-11,28743.53
27-May-11,29141.21
30-May-11,29127.06
31-May-11,29274.06
1-Jun-11,29033.83
2-Jun-11,28572.67
3-Jun-11,28258.28
6-Jun-11,28277.10
7-Jun-11,28494.90
8-Jun-11,28186.66
9-Jun-11,28307.10
10-Jun-11,27809.90
13-Jun-11,27840.38
14-Jun-11,27897.92
15-Jun-11,27684.38
17-Jun-11,27324.34
20-Jun-11,27321.43
21-Jun-11,27653.44
22-Jun-11,27475.40
23-Jun-11,27026.92
24-Jun-11,27391.89
27-Jun-11,27624.57
28-Jun-11,28002.02
29-Jun-11,28428.72
30-Jun-11,28551.82
1-Jul-11,28578.56
4-Jul-11,28736.97
5-Jul-11,28899.23
6-Jul-11,28775.10
7-Jul-11,28928.73
8-Jul-11,28623.01
11-Jul-11,28478.46
12-Jul-11,28575.72
13-Jul-11,28954.57
14-Jul-11,28847.47
15-Jul-11,28915.93
18-Jul-11,28530.22
19-Jul-11,28707.36
20-Jul-11,28708.96
21-Jul-11,28767.58
22-Jul-11,28664.52
25-Jul-11,28720.98
26-Jul-11,28519.46
27-Jul-11,28247.49
28-Jul-11,28099.81
29-Jul-11,27857.91
1-Aug-11,27905.27
2-Aug-11,27523.75
3-Aug-11,27189.81
4-Aug-11,26278.37
5-Aug-11,25993.94
8-Aug-11,25180.59
10-Aug-11,25453.22
11-Aug-11,26297.69
12-Aug-11,26626.27
15-Aug-11,26947.78
16-Aug-11,26743.29
17-Aug-11,26938.76
18-Aug-11,26030.31
19-Aug-11,26145.28
22-Aug-11,26188.71
23-Aug-11,26026.72
24-Aug-11,26381.14
25-Aug-11,26122.52
26-Aug-11,26200.73
29-Aug-11,27049.24
30-Aug-11,27097.75
31-Aug-11,27682.28
1-Sep-11,27753.42
2-Sep-11,27179.73
5-Sep-11,26554.09
6-Sep-11,26184.50
7-Sep-11,27202.81
8-Sep-11,27607.75
9-Sep-11,27114.18
12-Sep-11,26536.28
13-Sep-11,26735.39
14-Sep-11,27153.95
15-Sep-11,27689.51
16-Sep-11,27726.22
19-Sep-11,27653.67
20-Sep-11,28043.66
21-Sep-11,27996.23
22-Sep-11,27050.66
23-Sep-11,26834.39
26-Sep-11,26461.37
27-Sep-11,27493.63
28-Sep-11,27053.23
29-Sep-11,26405.63
30-Sep-11,26375.82
3-Oct-11,26611.95
4-Oct-11,25919.58
5-Oct-11,26233.80
6-Oct-11,26674.15
7-Oct-11,27001.46
10-Oct-11,27654.48
11-Oct-11,27546.18
12-Oct-11,27861.58
13-Oct-11,27540.79
14-Oct-11,27839.76
17-Oct-11,27798.31
18-Oct-11,27762.88
19-Oct-11,27901.10
20-Oct-11,27546.58
21-Oct-11,28165.61
24-Oct-11,28370.97
25-Oct-11,28361.74
26-Oct-11,28436.37
27-Oct-11,29159.47
28-Oct-11,29566.80
31-Oct-11,29019.06
1-Nov-11,28372.84
2-Nov-11,28835.32
3-Nov-11,28852.00
4-Nov-11,28553.60
7-Nov-11,29178.13
8-Nov-11,29320.72
9-Nov-11,28651.43
10-Nov-11,28855.92
11-Nov-11,28888.50
14-Nov-11,28968.93
15-Nov-11,29305.64
16-Nov-11,29308.49
17-Nov-11,29057.13
18-Nov-11,28431.41
21-Nov-11,27732.14
22-Nov-11,28002.10
23-Nov-11,27608.68
24-Nov-11,27848.75
25-Nov-11,27770.91
28-Nov-11,28472.34
29-Nov-11,28260.59
30-Nov-11,29429.88
1-Dec-11,29361.03
2-Dec-11,29187.83
5-Dec-11,29407.90
6-Dec-11,29283.81
7-Dec-11,29308.05
8-Dec-11,29283.57
9-Dec-11,29169.61
12-Dec-11,28772.86
13-Dec-11,28710.99
14-Dec-11,28252.84
15-Dec-11,28556.63
19-Dec-11,28261.83
20-Dec-11,28330.77
21-Dec-11,28169.25
22-Dec-11,28413.03
23-Dec-11,28641.11
28-Dec-11,28600.00
29-Dec-11,28486.53
30-Dec-11,28469.81
3-Jan-12,29263.24
4-Jan-12,29366.92
5-Jan-12,29058.39
6-Jan-12,29209.60
9-Jan-12,29231.92
10-Jan-12,29481.51
11-Jan-12,29276.38
12-Jan-12,29434.13
13-Jan-12,29333.57
16-Jan-12,29639.19
17-Jan-12,29843.00
18-Jan-12,29969.31
19-Jan-12,30007.86
20-Jan-12,30116.40
23-Jan-12,30365.89
24-Jan-12,30176.77
25-Jan-12,30073.99
26-Jan-12,30508.85
27-Jan-12,30324.28
30-Jan-12,30044.33
31-Jan-12,30176.19
1-Feb-12,30518.66
2-Feb-12,30728.25
3-Feb-12,30718.49
6-Feb-12,30498.62
7-Feb-12,30297.41
8-Feb-12,30560.71
9-Feb-12,30599.35
10-Feb-12,30210.44
13-Feb-12,30530.87
14-Feb-12,30442.16
15-Feb-12,30395.73
16-Feb-12,30099.50
17-Feb-12,30373.15
20-Feb-12,30393.94
21-Feb-12,30438.34
22-Feb-12,30288.89
23-Feb-12,30402.63
24-Feb-12,30560.09
27-Feb-12,30160.27
28-Feb-12,30484.34
29-Feb-12,30546.69
1-Mar-12,30526.43
2-Mar-12,30406.84
5-Mar-12,30236.78
6-Mar-12,29612.31
7-Mar-12,29822.39
8-Mar-12,29970.84
9-Mar-12,30100.61
12-Mar-12,30067.80
13-Mar-12,30302.80
14-Mar-12,30521.67
15-Mar-12,30334.04
16-Mar-12,30398.29
19-Mar-12,30395.53
20-Mar-12,30026.43
22-Mar-12,29697.66
23-Mar-12,29716.93
26-Mar-12,29796.56
27-Mar-12,29957.44
28-Mar-12,29715.14
29-Mar-12,29566.90
30-Mar-12,29603.42
2-Apr-12,30013.52
3-Apr-12,30214.74
4-Apr-12,29425.97
5-Apr-12,29754.87
10-Apr-12,29636.00
11-Apr-12,29669.84
12-Apr-12,29864.84
13-Apr-12,29721.32
16-Apr-12,29684.54
17-Apr-12,29787.60
18-Apr-12,30043.23
19-Apr-12,30110.72
20-Apr-12,30185.77
23-Apr-12,29686.12
24-Apr-12,29823.88
25-Apr-12,30021.05
26-Apr-12,30247.51
30-Apr-12,30364.59
2-May-12,30446.28
3-May-12,30338.56
4-May-12,30065.47
7-May-12,29898.17
8-May-12,29499.49
9-May-12,29443.83
10-May-12,29897.34
11-May-12,30076.45
14-May-12,29577.06
15-May-12,29548.07
16-May-12,29854.40
17-May-12,29580.86
18-May-12,29212.42
21-May-12,29144.92
22-May-12,29538.24
23-May-12,28971.82
24-May-12,29137.84
25-May-12,29074.19
28-May-12,29189.72
29-May-12,29531.22
30-May-12,29063.62
31-May-12,29201.90
1-Jun-12,29161.00
4-Jun-12,29144.78
5-Jun-12,29180.76
6-Jun-12,29677.48
7-Jun-12,29947.48
8-Jun-12,29705.42
11-Jun-12,29656.99
12-Jun-12,29882.54
13-Jun-12,30050.04
14-Jun-12,29845.01
15-Jun-12,29977.28
18-Jun-12,30453.02
19-Jun-12,30707.43
20-Jun-12,30764.32
21-Jun-12,30517.83
22-Jun-12,30025.43
25-Jun-12,29770.45
26-Jun-12,29793.54
27-Jun-12,29683.36
28-Jun-12,29204.66
29-Jun-12,29638.01
2-Jul-12,29561.58
3-Jul-12,29864.41
4-Jul-12,29906.78
5-Jul-12,30057.03
6-Jul-12,30056.92
9-Jul-12,29784.71
10-Jul-12,29848.29
11-Jul-12,29570.89
12-Jul-12,29251.12
13-Jul-12,29663.61
16-Jul-12,29585.39
17-Jul-12,29558.23
18-Jul-12,29925.60
19-Jul-12,30165.94
20-Jul-12,30074.29
23-Jul-12,29682.27
24-Jul-12,29868.42
25-Jul-12,29911.58
26-Jul-12,30159.33
27-Jul-12,30508.18
30-Jul-12,30775.22
31-Jul-12,30386.61
1-Aug-12,30859.99
2-Aug-12,30817.28
3-Aug-12,30981.21
6-Aug-12,31192.18
7-Aug-12,31224.75
8-Aug-12,31251.68
10-Aug-12,31330.12
13-Aug-12,31194.25
14-Aug-12,31340.64
15-Aug-12,31332.42
16-Aug-12,31535.97
17-Aug-12,31376.13
20-Aug-12,31299.77
21-Aug-12,31630.26
22-Aug-12,31414.06
23-Aug-12,31607.12
24-Aug-12,31567.19
27-Aug-12,31650.49
28-Aug-12,31521.84
29-Aug-12,31492.04
30-Aug-12,31088.76
31-Aug-12,31172.74
3-Sep-12,31227.59
4-Sep-12,30884.69
5-Sep-12,30797.76
6-Sep-12,31421.82
7-Sep-12,31530.80
10-Sep-12,31343.21
11-Sep-12,31264.38
12-Sep-12,31533.63
13-Sep-12,31650.08
14-Sep-12,32328.83
17-Sep-12,32122.03
18-Sep-12,32166.60
19-Sep-12,32193.46
20-Sep-12,32081.36
21-Sep-12,31934.87
25-Sep-12,31776.31
26-Sep-12,31163.60
27-Sep-12,31393.10
28-Sep-12,31518.32
1-Oct-12,32085.81
2-Oct-12,32020.55
3-Oct-12,31868.43
4-Oct-12,32005.30
5-Oct-12,32361.91
8-Oct-12,32183.45
9-Oct-12,31940.31
10-Oct-12,32008.14
11-Oct-12,32352.10
12-Oct-12,32276.07
15-Oct-12,32457.76
16-Oct-12,32767.23
17-Oct-12,33037.18
18-Oct-12,32820.97
19-Oct-12,32609.75
22-Oct-12,32784.48
23-Oct-12,32497.47
24-Oct-12,32760.51
25-Oct-12,32806.75
