Date,JSE,NSE
3-Apr-06,18678.11,1298.00
4-Apr-06,18614.38,1306.00
5-Apr-06,18644.59,1312.00
6-Apr-06,18595.10,1309.00
7-Apr-06,18561.43,1296.00
10-Apr-06,18679.57,1297.00
11-Apr-06,18828.59,1287.00
12-Apr-06,18682.24,1288.00
13-Apr-06,18619.52,1289.00
18-Apr-06,18897.81,1308.00
19-Apr-06,19050.64,1310.00
20-Apr-06,18948.50,1312.00
21-Apr-06,18998.21,1311.00
24-Apr-06,19025.69,1308.00
25-Apr-06,19000.60,1302.00
26-Apr-06,19311.90,1305.00
28-Apr-06,19074.99,1311.00
2-May-06,19338.53,1313.00
3-May-06,19292.11,1308.00
4-May-06,19455.99,1312.00
5-May-06,19753.88,1326.00
8-May-06,19692.03,1325.00
9-May-06,19835.93,1325.00
10-May-06,19954.54,1323.00
11-May-06,20020.23,1306.00
12-May-06,19731.63,1291.00
15-May-06,19001.76,1295.00
16-May-06,18830.34,1292.00
17-May-06,18660.65,1270.00
18-May-06,18410.63,1262.00
19-May-06,18240.81,1267.00
22-May-06,17701.99,1262.00
23-May-06,18468.72,1257.00
24-May-06,18087.15,1259.00
25-May-06,18110.63,1273.00
26-May-06,18789.98,1280.00
29-May-06,18903.47,
30-May-06,18540.78,1260.00
31-May-06,18660.12,1270.00
1-Jun-06,18446.29,1286.00
2-Jun-06,18953.27,1288.00
5-Jun-06,18930.23,1265.00
6-Jun-06,18097.68,1264.00
7-Jun-06,17824.07,1256.00
8-Jun-06,16597.80,1258.00
9-Jun-06,17526.61,1252.00
12-Jun-06,17330.95,1236.00
13-Jun-06,16624.30,1224.00
14-Jun-06,16997.73,1230.00
15-Jun-06,17917.27,1256.00
19-Jun-06,18067.52,1240.00
20-Jun-06,18492.17,1240.00
21-Jun-06,18892.39,1252.00
22-Jun-06,18929.09,1246.00
23-Jun-06,18788.15,1245.00
26-Jun-06,18660.03,1251.00
27-Jun-06,18581.07,1239.00
28-Jun-06,18553.48,1246.00
29-Jun-06,19102.56,1273.00
30-Jun-06,19538.32,1270.00
3-Jul-06,19665.30,1280.00
4-Jul-06,19617.65,
5-Jul-06,19185.40,1271.00
6-Jul-06,19503.27,1274.00
7-Jul-06,19626.88,1266.00
10-Jul-06,19615.34,1267.00
11-Jul-06,19519.58,1273.00
12-Jul-06,19834.15,1259.00
13-Jul-06,19216.85,1242.00
14-Jul-06,18946.40,1236.00
17-Jul-06,18575.51,1235.00
18-Jul-06,18551.07,1237.00
19-Jul-06,19105.33,1260.00
20-Jul-06,18785.64,1249.00
21-Jul-06,18440.08,1240.00
24-Jul-06,18624.35,1261.00
25-Jul-06,18667.62,1269.00
26-Jul-06,18792.41,1268.00
27-Jul-06,19068.36,1263.00
28-Jul-06,18977.56,1279.00
31-Jul-06,19127.38,1277.00
1-Aug-06,18863.43,1271.00
2-Aug-06,19027.45,1279.00
3-Aug-06,18948.19,1280.00
4-Aug-06,19252.04,1279.00
7-Aug-06,18925.83,1276.00
8-Aug-06,19032.41,1272.00
10-Aug-06,18761.70,1272.00
11-Aug-06,18906.03,1267.00
14-Aug-06,18962.82,1268.00
15-Aug-06,19151.42,1286.00
16-Aug-06,19276.07,1295.00
17-Aug-06,19564.03,1298.00
18-Aug-06,19455.77,1302.00
21-Aug-06,19921.01,1298.00
22-Aug-06,20187.67,1299.00
23-Aug-06,19838.39,1293.00
24-Aug-06,19844.77,1296.00
25-Aug-06,19942.05,1295.00
28-Aug-06,20113.31,1302.00
29-Aug-06,19813.80,1304.00
30-Aug-06,20193.11,1304.00
31-Aug-06,20093.68,1304.00
1-Sep-06,20361.95,1311.00
4-Sep-06,20639.52,
5-Sep-06,20581.35,1313.00
6-Sep-06,20511.82,1300.00
7-Sep-06,20023.07,1294.00
8-Sep-06,19852.20,1299.00
11-Sep-06,19197.77,1300.00
12-Sep-06,19398.57,1313.00
13-Sep-06,19448.84,1318.00
14-Sep-06,19606.22,1316.00
15-Sep-06,19527.71,1320.00
18-Sep-06,19561.47,1321.00
19-Sep-06,19641.19,1318.00
20-Sep-06,19749.48,1325.00
21-Sep-06,20007.54,1318.00
22-Sep-06,20134.63,1315.00
26-Sep-06,20280.44,1336.00
27-Sep-06,20365.83,1337.00
28-Sep-06,20612.97,1339.00
29-Sep-06,20495.74,1336.00
2-Oct-06,20686.01,1331.00
3-Oct-06,20402.26,1334.00
4-Oct-06,20492.10,1350.00
5-Oct-06,20589.18,1353.00
6-Oct-06,20612.08,1350.00
9-Oct-06,20879.11,1351.00
10-Oct-06,20898.53,1353.00
11-Oct-06,20771.19,1350.00
12-Oct-06,20831.17,1363.00
13-Oct-06,20902.38,1366.00
16-Oct-06,21193.57,1369.00
17-Oct-06,21199.31,1364.00
18-Oct-06,21249.97,1366.00
19-Oct-06,21306.70,1367.00
20-Oct-06,21391.33,1369.00
23-Oct-06,21525.91,1377.00
24-Oct-06,21572.94,1377.00
25-Oct-06,21510.91,1382.00
26-Oct-06,21210.65,1389.00
27-Oct-06,21052.34,1377.00
30-Oct-06,21186.58,1378.00
31-Oct-06,21298.54,1378.00
1-Nov-06,21541.24,1368.00
2-Nov-06,21466.26,1367.00
3-Nov-06,21519.76,1364.00
6-Nov-06,21884.04,1380.00
7-Nov-06,21942.40,1383.00
8-Nov-06,21866.89,1386.00
9-Nov-06,21581.86,1378.00
10-Nov-06,21706.77,1381.00
13-Nov-06,21457.81,1384.00
14-Nov-06,21538.45,1393.00
15-Nov-06,21520.67,1397.00
16-Nov-06,21292.96,1400.00
17-Nov-06,21045.11,1401.00
20-Nov-06,21469.06,1401.00
21-Nov-06,21639.97,1403.00
22-Nov-06,21721.59,1406.00
23-Nov-06,21662.06,
24-Nov-06,21790.80,1401.00
27-Nov-06,21607.14,1382.00
28-Nov-06,21378.56,1387.00
29-Nov-06,21495.83,1400.00
30-Nov-06,21758.65,1401.00
1-Dec-06,21855.80,1397.00
4-Dec-06,21861.53,1409.00
5-Dec-06,21978.12,1415.00
6-Dec-06,21725.19,1413.00
7-Dec-06,21635.46,1407.00
8-Dec-06,21541.04,1410.00
11-Dec-06,21485.50,1413.00
12-Dec-06,21339.92,1412.00
13-Dec-06,21493.83,1413.00
14-Dec-06,21729.73,1426.00
15-Dec-06,21916.45,1427.00
18-Dec-06,21878.36,1423.00
19-Dec-06,21857.11,1426.00
20-Dec-06,22172.95,1424.00
21-Dec-06,22552.81,1418.00
22-Dec-06,22334.38,1411.00
27-Dec-06,22627.83,1427.00
28-Dec-06,22675.27,1425.00
29-Dec-06,22607.16,1418.00
2-Jan-07,22854.16,
3-Jan-07,22291.14,1417.00
4-Jan-07,21886.18,1418.00
5-Jan-07,21959.60,1410.00
8-Jan-07,22111.79,1413.00
9-Jan-07,22285.15,1412.00
10-Jan-07,22209.40,1415.00
11-Jan-07,22327.94,1424.00
12-Jan-07,22534.92,1431.00
15-Jan-07,22810.95,
16-Jan-07,22747.21,1432.00
17-Jan-07,22531.80,1431.00
18-Jan-07,22764.92,1426.00
19-Jan-07,22443.56,1431.00
22-Jan-07,22659.39,1423.00
23-Jan-07,22623.80,1428.00
24-Jan-07,22956.65,1440.00
25-Jan-07,23085.21,1424.00
26-Jan-07,22872.90,1422.00
29-Jan-07,22842.17,1421.00
30-Jan-07,22988.85,1429.00
31-Jan-07,22941.71,1438.00
1-Feb-07,23278.49,1446.00
2-Feb-07,23151.11,1448.00
5-Feb-07,23087.95,1447.00
6-Feb-07,23428.54,1448.00
7-Feb-07,23420.98,1450.00
8-Feb-07,23078.62,1448.00
9-Feb-07,23126.62,1438.00
12-Feb-07,23282.06,1433.00
13-Feb-07,23473.02,1444.00
14-Feb-07,23751.88,1455.00
15-Feb-07,23962.16,1457.00
16-Feb-07,23923.05,1456.00
19-Feb-07,24029.73,
20-Feb-07,23914.82,1460.00
21-Feb-07,23701.74,1458.00
22-Feb-07,24074.19,1456.00
23-Feb-07,24156.59,1451.00
26-Feb-07,24283.57,1449.00
27-Feb-07,23435.34,1399.00
28-Feb-07,23176.03,1407.00
1-Mar-07,22740.84,1403.00
2-Mar-07,22990.69,1387.00
5-Mar-07,22416.21,1374.00
6-Mar-07,22701.37,1395.00
7-Mar-07,22727.84,1392.00
8-Mar-07,23031.64,1402.00
9-Mar-07,23334.01,1403.00
12-Mar-07,23406.70,1407.00
13-Mar-07,23246.82,1378.00
14-Mar-07,22674.28,1387.00
15-Mar-07,23071.80,1392.00
16-Mar-07,23263.59,1387.00
19-Mar-07,23579.07,1402.00
20-Mar-07,23747.96,1411.00
22-Mar-07,23997.31,1435.00
23-Mar-07,24243.26,1436.00
26-Mar-07,24089.98,1438.00
27-Mar-07,24181.84,1429.00
28-Mar-07,24183.98,1417.00
29-Mar-07,24491.64,1423.00
30-Mar-07,24590.20,1421.00
2-Apr-07,24726.73,1425.00
3-Apr-07,24864.52,1438.00
4-Apr-07,24802.70,1439.00
5-Apr-07,24826.32,1444.00
10-Apr-07,25132.92,1448.00
11-Apr-07,24884.93,1439.00
12-Apr-07,25067.76,1448.00
13-Apr-07,25351.86,1453.00
16-Apr-07,25562.51,1469.00
17-Apr-07,25688.68,1472.00
18-Apr-07,25312.23,1473.00
19-Apr-07,25261.93,1471.00
20-Apr-07,25500.65,1484.00
23-Apr-07,25620.18,1481.00
24-Apr-07,25260.76,1480.00
25-Apr-07,25338.50,1495.00
26-Apr-07,25173.35,1494.00
30-Apr-07,25231.65,1482.00
2-May-07,25378.30,1496.00
3-May-07,25318.70,1502.00
4-May-07,25684.54,1506.00
7-May-07,25832.60,1510.00
8-May-07,25202.29,1508.00
9-May-07,25398.19,1513.00
10-May-07,25483.34,1492.00
11-May-07,25731.62,1506.00
14-May-07,25152.52,1503.00
15-May-07,25144.76,1501.00
16-May-07,25112.39,1514.00
17-May-07,24933.51,1513.00
18-May-07,25375.08,1523.00
21-May-07,25679.52,1525.00
22-May-07,25642.06,1524.00
23-May-07,26077.80,1522.00
24-May-07,25795.40,1508.00
25-May-07,25536.42,1516.00
28-May-07,25651.70,
29-May-07,25705.40,1518.00
30-May-07,25502.56,1530.00
31-May-07,25701.40,1531.00
1-Jun-07,26015.04,1536.00
4-Jun-07,25934.57,1539.00
5-Jun-07,25965.94,1531.00
6-Jun-07,25631.23,1517.00
7-Jun-07,25649.54,1491.00
8-Jun-07,25311.90,1508.00
11-Jun-07,25668.90,1509.00
12-Jun-07,25436.96,1493.00
13-Jun-07,25787.57,1516.00
14-Jun-07,26164.32,1523.00
15-Jun-07,26508.70,1533.00
18-Jun-07,26494.09,1531.00
19-Jun-07,26423.50,1534.00
20-Jun-07,26686.11,1513.00
21-Jun-07,26499.37,1522.00
22-Jun-07,26294.83,1503.00
25-Jun-07,26139.70,1498.00
26-Jun-07,25989.18,1493.00
27-Jun-07,25568.75,1506.00
28-Jun-07,25666.19,1506.00
29-Jun-07,25564.57,1503.00
2-Jul-07,25955.63,1519.00
3-Jul-07,25992.11,1525.00
4-Jul-07,26082.29,
5-Jul-07,26131.57,1525.00
6-Jul-07,26448.97,1530.00
9-Jul-07,26921.20,1532.00
10-Jul-07,26656.20,1510.00
11-Jul-07,26883.91,1519.00
12-Jul-07,27028.86,1548.00
13-Jul-07,27202.76,1553.00
16-Jul-07,27109.82,1550.00
17-Jul-07,26841.21,1549.00
18-Jul-07,26644.76,1546.00
19-Jul-07,26843.03,1553.00
20-Jul-07,26911.52,1534.00
23-Jul-07,27101.50,1542.00
24-Jul-07,26806.08,1511.00
25-Jul-07,26331.06,1518.00
26-Jul-07,25844.39,1483.00
27-Jul-07,24985.92,1459.00
30-Jul-07,25467.53,1474.00
31-Jul-07,25846.41,1455.00
1-Aug-07,25151.56,1466.00
2-Aug-07,25194.83,1472.00
3-Aug-07,24915.31,1433.00
6-Aug-07,24292.15,1468.00
7-Aug-07,24696.93,1477.00
8-Aug-07,25561.74,1498.00
10-Aug-07,24434.00,1454.00
13-Aug-07,25115.40,1453.00
14-Aug-07,24712.41,1427.00
15-Aug-07,24471.24,1407.00
16-Aug-07,23419.29,1411.00
17-Aug-07,23419.07,1446.00
20-Aug-07,24072.49,1446.00
21-Aug-07,23951.81,1447.00
22-Aug-07,24650.79,1464.00
23-Aug-07,24856.00,1463.00
24-Aug-07,24795.53,1479.00
27-Aug-07,25204.93,1467.00
28-Aug-07,24834.96,1432.00
29-Aug-07,24964.87,1464.00
30-Aug-07,25258.18,1458.00
31-Aug-07,25983.13,1474.00
3-Sep-07,26171.02,
4-Sep-07,26349.37,1489.00
5-Sep-07,26001.34,1472.00
6-Sep-07,26169.19,1479.00
7-Sep-07,25620.47,1454.00
10-Sep-07,25564.77,1452.00
11-Sep-07,26170.94,1472.00
12-Sep-07,26023.68,1472.00
13-Sep-07,26401.10,1484.00
14-Sep-07,26236.95,1484.00
17-Sep-07,25853.97,1477.00
18-Sep-07,26067.01,1520.00
19-Sep-07,27116.04,1529.00
20-Sep-07,27163.52,1519.00
21-Sep-07,27049.61,1526.00
25-Sep-07,27131.62,1517.00
26-Sep-07,27158.44,1525.00
27-Sep-07,27257.72,1531.00
28-Sep-07,27267.58,1527.00
1-Oct-07,27485.88,1547.00
2-Oct-07,27722.18,1547.00
3-Oct-07,27990.11,1540.00
4-Oct-07,28146.56,1543.00
5-Oct-07,28169.01,1558.00
8-Oct-07,28013.41,1553.00
9-Oct-07,28168.97,1565.00
10-Oct-07,28425.95,1563.00
11-Oct-07,28762.62,1554.00
12-Oct-07,28475.38,1562.00
15-Oct-07,28423.31,1549.00
16-Oct-07,28305.30,1539.00
17-Oct-07,28321.95,1541.00
18-Oct-07,28261.35,1540.00
19-Oct-07,27998.07,1501.00
22-Oct-07,27389.30,1506.00
23-Oct-07,27675.61,1520.00
24-Oct-07,27244.24,1516.00
25-Oct-07,27593.35,1514.00
26-Oct-07,27939.61,1535.00
29-Oct-07,28335.75,1541.00
30-Oct-07,28372.48,1531.00
31-Oct-07,28477.05,1549.00
1-Nov-07,27954.72,1508.00
2-Nov-07,27661.14,1510.00
5-Nov-07,27446.23,1502.00
6-Nov-07,27868.22,1520.00
7-Nov-07,27874.41,1476.00
8-Nov-07,28209.04,1475.00
9-Nov-07,28054.25,1454.00
12-Nov-07,27930.97,1439.00
13-Nov-07,27613.10,1481.00
14-Nov-07,27825.15,1471.00
15-Nov-07,27281.66,1451.00
16-Nov-07,26982.47,1459.00
19-Nov-07,26352.53,1433.00
20-Nov-07,26703.16,1440.00
21-Nov-07,26337.48,1417.00
22-Nov-07,26347.11,
23-Nov-07,26864.05,1441.00
26-Nov-07,26710.96,1407.00
27-Nov-07,26574.61,1428.00
28-Nov-07,26716.45,1469.00
29-Nov-07,27222.91,1470.00
30-Nov-07,27629.35,1481.00
3-Dec-07,27623.78,1472.00
4-Dec-07,27228.73,1463.00
5-Dec-07,27404.95,1485.00
6-Dec-07,27421.55,1507.00
7-Dec-07,27670.38,1505.00
10-Dec-07,27760.71,1516.00
11-Dec-07,27735.46,1478.00
12-Dec-07,27587.80,1487.00
13-Dec-07,26673.64,1488.00
14-Dec-07,26004.53,1468.00
18-Dec-07,25858.96,1455.00
19-Dec-07,25461.54,1453.00
20-Dec-07,25811.98,1460.00
21-Dec-07,26706.85,1485.00
24-Dec-07,26868.14,1497.00
27-Dec-07,27120.75,1476.00
28-Dec-07,26965.12,1479.00
31-Dec-07,26250.29,1468.00
2-Jan-08,26569.26,1447.00
3-Jan-08,26449.68,1447.00
4-Jan-08,26311.79,1412.00
7-Jan-08,25994.90,1416.00
8-Jan-08,26288.65,1390.00
9-Jan-08,25769.09,1409.00
10-Jan-08,25300.90,1420.00
11-Jan-08,24936.87,1401.00
14-Jan-08,25432.12,1416.00
15-Jan-08,25125.36,1381.00
16-Jan-08,24464.96,1373.00
17-Jan-08,24616.33,1333.00
18-Jan-08,24238.96,1325.00
21-Jan-08,23085.52,
22-Jan-08,23055.24,1311.00
23-Jan-08,22778.15,1339.00
24-Jan-08,24104.88,1352.00
25-Jan-08,24192.11,1331.00
28-Jan-08,23431.41,1354.00
29-Jan-08,24197.69,1362.00
30-Jan-08,24857.23,1356.00
31-Jan-08,25117.79,1379.00
1-Feb-08,26587.50,1395.00
4-Feb-08,26372.98,1381.00
5-Feb-08,25540.57,1337.00
6-Feb-08,25673.75,1327.00
7-Feb-08,25567.12,1337.00
8-Feb-08,25756.72,1331.00
11-Feb-08,25441.34,1339.00
12-Feb-08,26404.12,1349.00
13-Feb-08,26279.27,1367.00
14-Feb-08,26786.64,1349.00
15-Feb-08,26249.04,1350.00
18-Feb-08,26744.83,
19-Feb-08,27292.58,1349.00
20-Feb-08,27236.64,1360.00
21-Feb-08,27945.59,1343.00
22-Feb-08,27603.68,1353.00
25-Feb-08,27551.66,1372.00
26-Feb-08,27993.43,1381.00
27-Feb-08,27718.38,1380.00
28-Feb-08,27795.87,1368.00
29-Feb-08,28347.86,1331.00
3-Mar-08,28348.42,1331.00
4-Mar-08,28642.04,1327.00
5-Mar-08,28314.67,1334.00
6-Mar-08,28909.46,1304.00
7-Mar-08,28580.35,1293.00
10-Mar-08,27967.87,1273.00
11-Mar-08,28017.15,1321.00
12-Mar-08,28509.05,1309.00
13-Mar-08,28109.23,1316.00
14-Mar-08,28479.52,1288.00
17-Mar-08,27831.12,1277.00
18-Mar-08,27908.63,1331.00
19-Mar-08,27363.52,1298.00
20-Mar-08,26254.49,1330.00
25-Mar-08,26984.44,1353.00
26-Mar-08,27521.40,1341.00
27-Mar-08,27935.26,1326.00
28-Mar-08,27798.70,1315.00
31-Mar-08,27409.99,1323.00
1-Apr-08,27459.88,1370.00
2-Apr-08,27738.66,1368.00
3-Apr-08,27783.69,1369.00
4-Apr-08,28204.58,1370.00
7-Apr-08,28774.39,1373.00
8-Apr-08,28635.21,1366.00
9-Apr-08,29193.15,1355.00
10-Apr-08,29081.12,1361.00
11-Apr-08,29011.96,1333.00
14-Apr-08,28680.65,1328.00
15-Apr-08,29198.80,1334.00
16-Apr-08,29782.56,1365.00
17-Apr-08,29618.47,1366.00
18-Apr-08,29508.84,1390.00
21-Apr-08,29681.77,1388.00
22-Apr-08,29638.81,1376.00
23-Apr-08,29673.74,1380.00
24-Apr-08,29140.41,1389.00
25-Apr-08,29039.34,1398.00
29-Apr-08,28498.40,1391.00
30-Apr-08,28675.37,1386.00
5-May-08,29255.55,1408.00
6-May-08,29911.86,1418.00
7-May-08,29856.99,1393.00
8-May-08,30145.83,1398.00
9-May-08,30127.72,1388.00
12-May-08,30151.00,1404.00
13-May-08,30000.43,1403.00
14-May-08,30402.99,1409.00
15-May-08,30665.72,1424.00
16-May-08,30704.81,1425.00
19-May-08,31209.53,1427.00
20-May-08,30986.27,1413.00
21-May-08,30959.89,1391.00
22-May-08,31315.34,1394.00
23-May-08,30602.35,1376.00
26-May-08,30801.38,
27-May-08,30536.33,1385.00
28-May-08,30263.31,1391.00
29-May-08,29997.26,1398.00
30-May-08,29939.96,1400.00
2-Jun-08,29853.46,1386.00
3-Jun-08,29835.46,1378.00
4-Jun-08,29640.03,1377.00
5-Jun-08,29883.76,1404.00
6-Jun-08,29857.73,1361.00
9-Jun-08,29657.69,1362.00
10-Jun-08,29226.75,1358.00
11-Jun-08,28807.41,1336.00
12-Jun-08,29201.93,1340.00
13-Jun-08,29233.79,1360.00
17-Jun-08,29655.55,1351.00
18-Jun-08,29181.65,1338.00
19-Jun-08,29546.68,1343.00
20-Jun-08,28824.04,1318.00
23-Jun-08,28770.24,1318.00
24-Jun-08,28534.60,1314.00
25-Jun-08,28254.17,1322.00
26-Jun-08,28274.44,1283.00
27-Jun-08,28692.10,1278.00
30-Jun-08,28708.09,1280.00
1-Jul-08,28315.29,1285.00
2-Jul-08,27600.67,1262.00
3-Jul-08,26730.66,1263.00
4-Jul-08,26519.15,
7-Jul-08,26554.71,1252.00
8-Jul-08,25995.50,1274.00
9-Jul-08,26392.87,1245.00
10-Jul-08,26033.02,1253.00
11-Jul-08,26074.78,1240.00
14-Jul-08,26049.70,1228.00
15-Jul-08,25405.25,1215.00
16-Jul-08,25151.20,1245.00
17-Jul-08,26213.95,1260.00
18-Jul-08,25765.64,1261.00
21-Jul-08,25874.72,1260.00
22-Jul-08,25416.33,1277.00
23-Jul-08,25502.81,1282.00
24-Jul-08,25542.06,1253.00
25-Jul-08,25099.29,1258.00
28-Jul-08,25453.40,1234.00
29-Jul-08,25287.78,1263.00
30-Jul-08,25874.64,1284.00
31-Jul-08,25779.21,1267.00
1-Aug-08,24565.63,1260.00
4-Aug-08,23951.75,1249.00
5-Aug-08,24489.94,1285.00
6-Aug-08,25020.85,1289.00
7-Aug-08,24705.71,1266.00
8-Aug-08,24799.74,1296.00
11-Aug-08,24935.95,1305.00
12-Aug-08,24872.68,1290.00
13-Aug-08,25009.48,1286.00
14-Aug-08,25812.45,1293.00
15-Aug-08,25188.43,1298.00
18-Aug-08,24719.67,1279.00
19-Aug-08,24203.03,1267.00
20-Aug-08,24761.28,1275.00
21-Aug-08,25043.91,1278.00
22-Aug-08,25131.65,1292.00
25-Aug-08,24651.14,1267.00
26-Aug-08,24975.43,1272.00
27-Aug-08,25370.27,1282.00
28-Aug-08,25921.74,1301.00
29-Aug-08,25556.75,1283.00
1-Sep-08,24704.50,
2-Sep-08,24566.55,1278.00
3-Sep-08,24320.65,1275.00
4-Sep-08,23978.90,1237.00
5-Sep-08,23185.31,1242.00
8-Sep-08,24008.26,1268.00
9-Sep-08,23052.09,1225.00
10-Sep-08,23004.71,1232.00
11-Sep-08,23338.00,1249.00
12-Sep-08,23957.74,1252.00
15-Sep-08,23467.13,1193.00
16-Sep-08,22831.30,1214.00
17-Sep-08,22159.95,1156.00
18-Sep-08,21953.34,1207.00
19-Sep-08,23259.21,1255.00
22-Sep-08,23738.84,1207.00
23-Sep-08,22794.14,1188.00
25-Sep-08,22827.57,1209.00
26-Sep-08,22376.84,1213.00
29-Sep-08,21007.71,1106.00
30-Sep-08,21746.97,1166.00
1-Oct-08,21197.76,1161.00
2-Oct-08,20403.31,1114.00
3-Oct-08,20523.64,1099.00
6-Oct-08,18953.40,1057.00
7-Oct-08,19495.30,996.00
8-Oct-08,18958.88,985.00
9-Oct-08,19242.97,910.00
10-Oct-08,18641.17,899.00
13-Oct-08,19474.27,1003.00
14-Oct-08,20099.79,998.00
15-Oct-08,18584.01,908.00
16-Oct-08,18191.59,946.00
17-Oct-08,18299.69,941.00
20-Oct-08,18882.17,985.00
21-Oct-08,19423.86,955.00
22-Oct-08,18452.18,897.00
23-Oct-08,17816.75,908.00
24-Oct-08,16723.79,877.00
27-Oct-08,16670.05,849.00
28-Oct-08,16799.03,941.00
29-Oct-08,17999.69,930.00
30-Oct-08,18995.36,954.00
31-Oct-08,19080.13,969.00
3-Nov-08,19201.28,966.00
4-Nov-08,19694.66,1006.00
5-Nov-08,19000.93,953.00
6-Nov-08,18189.09,905.00
7-Nov-08,18122.37,931.00
10-Nov-08,19152.45,919.00
11-Nov-08,18190.43,899.00
12-Nov-08,17754.21,852.00
13-Nov-08,17179.84,911.00
14-Nov-08,17492.70,873.00
17-Nov-08,16960.77,851.00
18-Nov-08,16832.94,859.00
19-Nov-08,16836.05,807.00
20-Nov-08,15905.06,752.00
21-Nov-08,16172.17,800.00
24-Nov-08,17104.81,852.00
25-Nov-08,18390.68,857.00
26-Nov-08,18607.99,888.00
27-Nov-08,19459.59,
28-Nov-08,19346.28,896.00
1-Dec-08,18334.32,816.00
2-Dec-08,17802.87,849.00
3-Dec-08,17183.38,871.00
4-Dec-08,17874.25,845.00
5-Dec-08,17329.96,876.00
8-Dec-08,18718.38,910.00
9-Dec-08,18983.55,889.00
10-Dec-08,19986.66,899.00
11-Dec-08,19778.76,874.00
12-Dec-08,19415.17,880.00
15-Dec-08,19879.83,869.00
17-Dec-08,20468.47,904.00
18-Dec-08,20050.62,885.00
19-Dec-08,19283.44,888.00
22-Dec-08,19050.56,872.00
23-Dec-08,19201.21,863.00
24-Dec-08,18936.07,868.00
29-Dec-08,19158.60,869.00
30-Dec-08,19274.30,891.00
31-Dec-08,19444.40,903.00
2-Jan-09,19683.94,932.00
5-Jan-09,20203.06,928.00
6-Jan-09,20825.09,935.00
7-Jan-09,20625.22,907.00
8-Jan-09,20155.89,910.00
9-Jan-09,20110.61,890.00
12-Jan-09,20075.00,870.00
13-Jan-09,19462.11,872.00
14-Jan-09,18735.06,843.00
15-Jan-09,18345.99,844.00
16-Jan-09,18971.79,850.00
19-Jan-09,18563.22,
20-Jan-09,18206.49,805.00
21-Jan-09,17966.94,840.00
22-Jan-09,17802.99,828.00
23-Jan-09,17526.02,832.00
26-Jan-09,18130.13,837.00
27-Jan-09,18611.61,846.00
28-Jan-09,18973.33,874.00
29-Jan-09,18545.87,845.00
30-Jan-09,18519.77,826.00
2-Feb-09,17861.50,825.00
3-Feb-09,17973.95,839.00
4-Feb-09,18615.35,832.00
5-Feb-09,18390.93,846.00
6-Feb-09,19424.51,869.00
9-Feb-09,19685.16,870.00
10-Feb-09,19409.82,827.00
11-Feb-09,19009.08,834.00
12-Feb-09,18592.85,835.00
13-Feb-09,18590.30,827.00
16-Feb-09,18338.94,
17-Feb-09,18038.70,789.00
18-Feb-09,17968.97,788.00
19-Feb-09,18080.33,779.00
20-Feb-09,17464.05,770.00
23-Feb-09,17328.84,743.00
24-Feb-09,16870.20,773.00
25-Feb-09,16853.48,765.00
26-Feb-09,17025.90,753.00
27-Feb-09,16514.30,735.00
2-Mar-09,16443.81,701.00
3-Mar-09,16230.19,696.00
4-Mar-09,16606.86,713.00
5-Mar-09,16573.50,683.00
6-Mar-09,16812.21,683.00
9-Mar-09,16334.10,677.00
10-Mar-09,16794.32,720.00
11-Mar-09,17314.11,721.00
12-Mar-09,17363.79,751.00
13-Mar-09,17928.58,757.00
16-Mar-09,17902.04,754.00
17-Mar-09,17584.66,778.00
18-Mar-09,17455.79,794.00
19-Mar-09,18573.44,784.00
20-Mar-09,18886.45,769.00
23-Mar-09,19503.70,823.00
24-Mar-09,19169.16,806.00
25-Mar-09,19307.36,814.00
26-Mar-09,19166.89,833.00
27-Mar-09,18719.70,816.00
30-Mar-09,18008.50,788.00
31-Mar-09,18441.62,798.00
1-Apr-09,18810.35,811.00
2-Apr-09,19445.69,834.00
3-Apr-09,19242.47,843.00
6-Apr-09,18742.51,836.00
7-Apr-09,18516.63,816.00
8-Apr-09,18467.05,825.00
9-Apr-09,18980.37,857.00
14-Apr-09,19416.99,842.00
15-Apr-09,19324.33,852.00
16-Apr-09,18920.50,865.00
17-Apr-09,18785.54,870.00
20-Apr-09,18067.94,832.00
21-Apr-09,17761.59,850.00
23-Apr-09,18257.84,852.00
24-Apr-09,18601.76,866.00
28-Apr-09,18179.22,855.00
29-Apr-09,18367.50,874.00
30-Apr-09,18514.32,873.00
4-May-09,19215.94,907.00
5-May-09,19164.25,904.00
6-May-09,19642.48,920.00
7-May-09,19385.46,907.00
8-May-09,19695.22,929.00
11-May-09,19720.66,909.00
12-May-09,19815.29,908.00
13-May-09,19199.17,884.00
14-May-09,19336.50,893.00
15-May-09,19617.46,883.00
18-May-09,19864.63,910.00
19-May-09,20279.20,908.00
20-May-09,20542.07,904.00
21-May-09,19898.20,888.00
22-May-09,20310.65,887.00
25-May-09,20283.06,
26-May-09,20320.43,910.00
27-May-09,20370.40,893.00
28-May-09,20139.19,907.00
29-May-09,20605.38,919.00
1-Jun-09,21354.34,943.00
2-Jun-09,21470.14,945.00
3-Jun-09,20872.72,932.00
4-Jun-09,20651.04,943.00
5-Jun-09,20946.42,940.00
8-Jun-09,20720.02,939.00
9-Jun-09,20812.10,942.00
10-Jun-09,21047.24,939.00
11-Jun-09,20810.60,945.00
12-Jun-09,20683.30,946.00
15-Jun-09,20390.44,924.00
17-Jun-09,19736.69,911.00
